frame,y,x,A,bg,x0,y0,x_std,y_std,sigma,niter,neglogL,retcode,xy_std,particle,step_length,step_sigma,prob_mobile,motion,track_id
2,334.7401096108553,404.7731072946053,159.38298839030645,124.8391983789202,405,335,0.0690426062087387,0.06927634079770988,1.3225166008756981,5,151.46869705466622,0,0.09780640503778577,19,1.5617511738165397,0.12935328899867785,1.0,mobile,19
3,334.13537510474026,404.42783192409644,134.65044514161684,131.31628844243144,404,334,0.08353881121571491,0.08109111261970582,1.2432820334079242,6,181.62511503028057,0,0.11642380136912155,19,0.6963611881532913,0.1520545770164518,0.9999720957324982,mobile,19
4,332.8962027966769,404.54188747434216,154.18390161471635,126.41257100982031,405,333,0.0782920071359862,0.07075358829484568,1.2722784362674286,7,232.15866571052263,0,0.10552586715103476,19,1.2444101725769234,0.1571311877483732,0.999999999999976,mobile,19
5,332.45047667238134,404.0605904403358,136.11442535244154,126.07909857528858,404,332,0.09048588851077848,0.08550686083934109,1.4217882301289286,7,168.9098516222355,0,0.12449545883357944,19,0.6559867474445567,0.16320180117928024,0.9996897458905306,mobile,19
6,332.8910116996069,405.1942583913322,118.15767166148186,125.01731879746127,405,333,0.0900486392295213,0.09502867445468988,1.5171084533146764,6,139.33767361429534,0,0.13091679187829158,19,1.2162541401076763,0.18066080279321076,0.9999999998560581,mobile,19
7,332.6390453612513,405.64622761849125,182.54835366689028,120.42598596772639,406,333,0.06034358546343077,0.06271875933437454,1.307413030862642,4,68.25359303996979,0,0.08703442467797191,19,0.5174584214824239,0.15720749815046825,0.9955604145382486,mobile,19
8,332.8767599526872,405.9449819517985,160.79806206203068,118.61406690883337,406,333,0.06824399514716203,0.0663588417728769,1.315259219478403,3,37.17268202971077,0,0.09518791286231455,19,0.3817883951240764,0.12897957138287114,0.9874872032920642,mobile,19
9,333.4113689524455,405.4915146426859,139.50843690322543,115.1807648355592,406,333,0.07812129844171342,0.07241694095572118,1.3700892889043474,4,38.62295116674648,0,0.10652300506277347,19,0.7010273768237623,0.14285618419476018,0.9999940992227722,mobile,19
10,332.7032740579037,405.22655810269345,140.91234625538073,115.07859232320953,405,333,0.07296108337536325,0.07554741642887874,1.4333169414011342,4,45.338722377673605,0,0.10502729081712585,19,0.7560425568451674,0.14959238758703194,0.9999971595465539,mobile,19
11,331.692912745468,404.0167693976437,189.71898773961482,120.12044747696496,404,332,0.05962060900269525,0.05933319038883694,1.3150705467356876,5,78.20884744184082,0,0.08411328372837573,19,1.576203886726803,0.13455770626744262,1.0,mobile,19
12,331.6554843602114,404.1925230760351,200.76111315996917,121.34592887630532,404,332,0.056305938520152775,0.05629323670776171,1.2325006933165708,4,85.47918934402664,0,0.07961964086625431,19,0.17969485104204866,0.11582025604893796,0.6998798621100347,mobile,19
13,331.4797849979135,404.7137011452126,215.33302750598347,124.3349551805578,405,331,0.05448256821993206,0.05299854731856062,1.2415447673476374,5,96.26416085290582,0,0.07600786970911144,19,0.5499971324502265,0.11007489936124663,0.9999962089389692,mobile,19
14,331.6521163502176,404.5131619801786,255.18934107650074,118.41933195912452,405,332,0.04688091444911668,0.045284560031800376,1.2437522851294096,5,47.191897387025875,0,0.06518060690772316,19,0.2644126541970026,0.10012845636768994,0.969399500758305,mobile,19
15,332.49857559412567,404.2015429310738,166.6816380185788,120.75709480773382,404,333,0.06662654696429246,0.06444434206309226,1.409240884756268,5,62.30225497344094,0,0.09269395872617542,19,0.9019976071821747,0.11331673089702614,0.9999999999999826,mobile,19
16,333.30475531122005,402.4862420954662,177.81719734823255,123.29687559553355,403,333,0.06456481316629796,0.06173487445052805,1.244047473247032,5,61.35423155003405,0,0.08932978127489971,19,1.8953054352506042,0.12873220190360815,1.0,mobile,19
17,332.68678551740754,402.0333039352891,219.41462627232877,117.9542450701112,402,333,0.05121901311919886,0.05214204032246505,1.358362118826088,4,44.833360845138756,0,0.07309021599293736,19,0.7661851231975765,0.11542092313144814,0.9999999997300358,mobile,19
18,333.8163347257378,402.1649769845867,178.71253557483092,117.91746794114788,402,334,0.060575796578036245,0.06280491732623811,1.359433775023798,4,42.408706038905585,0,0.08725757715762701,19,1.1371979625161486,0.11382470929158338,1.0,mobile,19
19,334.8671003955782,401.9349746932915,174.5924024758811,118.19512730890482,402,335,0.06236361651840826,0.06294093347019636,1.395282155593169,4,39.69649675149338,0,0.08860463741449862,19,1.0756437825396,0.12435701243908201,0.9999999999999999,mobile,19
0,330.26523874800785,348.983604515783,69.81498373042214,110.7473940305665,349,330,0.13634190650482944,0.13478022138774795,1.3382600646150826,4,28.359041520342323,0,0.19171547550133244,20,,,,stationary,20
1,329.88620651981284,349.04827859362103,59.65969653715832,110.30771351468053,349,330,0.16578696639450471,0.15022566105028823,1.4124868032888198,4,22.799174225970667,0,0.22372542873864099,20,0.38451029421157173,0.2946317888670378,0.5732609287306907,stationary,20
2,330.17753376838715,348.7719008825668,56.97970929993343,110.2076745436443,349,330,0.1668416891807766,0.1728580078599505,1.4733166897180632,4,28.151461748979845,0,0.24024162863668233,20,0.4015671860715896,0.3282820549379669,0.5267615909718917,stationary,20
3,330.2133878733504,348.8506034173145,64.79863602272721,110.39637386215178,349,330,0.15665383941576844,0.14028076857465877,1.4365593225237627,5,41.2976398521775,0,0.21028342644059786,20,0.08648471436290786,0.3192728606781415,0.03602320540131054,stationary,20
4,330.2919696805613,349.0273120529802,89.12909602217708,112.74162819443292,349,330,0.11969113342868859,0.10966531882754592,1.3358387525170983,5,44.84152877422636,0,0.16233437582653723,20,0.19339349095396302,0.26565309900430256,0.23278378073336992,stationary,20
5,330.12894476969404,349.0771109856597,57.77339655186752,112.57365499998737,349,330,0.17733719721852848,0.15249482331647318,1.2067182415288407,4,27.326463687383406,0,0.23388705106449487,20,0.17046130135397766,0.28470265581943044,0.16409599479155879,stationary,20
6,330.33209187439263,348.74137570405014,75.73795254007528,111.31580096116153,349,330,0.12372502465364914,0.1300692084783672,1.2039632240240814,5,26.22139905678595,0,0.17951568377090352,20,0.39241167855312076,0.2948372998373521,0.5875766080938539,stationary,20
7,330.32540296014685,349.0232602734562,79.09666227043063,112.1696920677041,349,330,0.12272588803488424,0.12289509787435964,1.2239283642244796,5,39.36090285416497,0,0.17368030595176695,20,0.28196391975394874,0.24978136318635624,0.4711990281605173,stationary,20
8,330.2063258481885,349.0644948235077,64.57406985228045,111.27651635975131,349,330,0.15205116443298358,0.147404078164395,1.2287144186813994,8,32.968029386817456,0,0.21177232790173808,20,0.12601447024168108,0.2738838577580297,0.1004376009658986,stationary,20
9,330.0964959786181,349.12348431947873,70.88130995776099,112.20609676381478,349,330,0.13658316144408883,0.13898597334613108,1.2164898405171702,4,36.18355084490334,0,0.19486421112414024,20,0.12466900530911477,0.28778391136746123,0.08956488713247868,stationary,20
10,330.45365790303293,348.8537706016148,66.08690567002547,110.71718049360959,349,330,0.1423911665436233,0.14746534176690093,1.3961286053256803,5,31.791718880687917,0,0.2049909054862746,20,0.4475601969072574,0.28283092495184514,0.7140798399063408,stationary,20
11,330.46079154170286,348.85551009729505,82.1450670480301,112.09088756870791,349,330,0.11819609208822263,0.12020621548383957,1.4292158769687955,5,27.386660222919772,0,0.16858188047911576,20,0.007342659320342132,0.265407463644031,0.0003826197644707374,stationary,20
12,330.5008637973862,348.85809694984545,51.25638683881126,112.15533118028988,349,330,0.17873929345122883,0.18645224009240952,1.411188400323953,5,23.569965963136127,0,0.25828699707674413,20,0.040155665623542,0.3084347958398937,0.008439134680378046,stationary,20
13,330.30613250910966,348.8315474639585,64.12480508425121,111.92260079367739,349,330,0.15122303981299529,0.1462151486127019,1.3882238758172412,5,24.791687151964958,0,0.21035036832417778,20,0.1965328212658373,0.33310576445483386,0.159745741562197,stationary,20
14,330.23885388892245,348.87713477437785,54.85102719502586,110.97535893383217,349,330,0.17837037219687457,0.16202741207346175,1.4625431222807743,4,36.54796099971093,0,0.24097483673793607,20,0.08126878617013014,0.3198689565978421,0.03176023239343262,stationary,20
15,330.17540196616653,349.02228531085063,83.38284230366953,113.18081270247876,349,330,0.12016491323638717,0.1176502069035879,1.2503997381326748,4,37.23183012638189,0,0.16817008520413343,20,0.15841346135906417,0.29385378932122086,0.13524468736667783,stationary,20
16,330.43206913273,348.71151977719,67.98176733124689,115.0292231722935,349,330,0.14401040261462902,0.14358785593924675,1.1080800694490522,7,50.372798409619264,0,0.20336289837248442,20,0.4030548986218935,0.26388945790240076,0.6885194287611359,stationary,20
17,330.34260066408046,348.9245215215927,61.675577756764476,115.73977985020286,349,330,0.163903224271535,0.15318848742506233,1.1864244756462838,3,36.40010009954279,0,0.2243456699073632,20,0.23102889429913115,0.30279935277447506,0.2525342779965256,stationary,20
18,330.04348829831895,348.60748777235773,54.09850143138779,113.55819961536096,349,330,0.1853555945570432,0.19773201553284206,1.2290597637715177,5,37.15996086090562,0,0.27102517669079207,20,0.43586535249480585,0.35183181494353044,0.5357673305508263,stationary,20
19,330.34484049513145,348.49187248560827,65.42474014652784,115.6672527825434,348,330,0.14373985568118167,0.15011175094626278,1.1932107453991023,5,33.690075483610364,0,0.20783330792584656,20,0.32276933103050653,0.34153964672300463,0.3601696697811013,stationary,20
0,329.1314203811324,649.4819717705966,144.21843708370642,107.11359148138766,649,329,0.06984715342380408,0.07288425769233078,1.6029561576825087,5,34.51445990692498,0,0.10094919445330162,21,,,,mobile,21
1,328.7864027969769,649.5593865997018,131.76540868789897,105.83830747646356,649,329,0.07491635483481837,0.07989579041170622,1.5985448422731967,4,23.148191917972742,0,0.109525328336635,21,0.35359608190967073,0.14895145990562902,0.9402570431206058,mobile,21
2,329.06295216234963,649.4924864226663,130.39845050740854,105.80003043594434,649,329,0.07599158873363257,0.07896381693438934,1.5278501294993265,4,20.66017028612286,0,0.10959017265753944,21,0.2845262469007769,0.1549380634006925,0.8147703040398573,mobile,21
3,329.04240713331404,649.4849821817057,158.05800894127594,104.75260279109816,649,329,0.0652192926336621,0.06604174685366279,1.5610855273984083,5,30.720816520231512,0,0.09281739308512457,21,0.021872627882059868,0.1436143251985255,0.011530825726180693,mobile,21
4,328.723631691943,649.5497374294174,162.16301024158852,107.1616093629294,650,329,0.06399802448487947,0.06815457854172711,1.580232350269694,5,35.67715440057442,0,0.0934922120508852,21,0.3252860650681116,0.13174164934934668,0.9525595058473871,mobile,21
5,327.2112392881975,649.0124928227051,117.61025458052633,107.72382728256035,649,327,0.08501717154636354,0.08883769384271971,1.6066252304012165,6,39.7219588284767,0,0.12296363407543145,21,1.6049805451620476,0.1544695731178289,1.0,mobile,21
6,327.8636743136833,648.8056033411924,105.42417351871298,106.14648352381785,648,328,0.1025023720468732,0.0910197793149889,1.6615135151721059,10,48.13432826070293,0,0.13708149584019316,21,0.6844521313001253,0.1841504596975568,0.9989995801192977,mobile,21
7,327.57095592477515,648.9235223067437,124.65054475206387,106.82206168726793,649,328,0.08729465448173998,0.0789495240204101,1.6706517263001213,6,48.62612466698543,0,0.11770039950712011,21,0.31557715006267684,0.1806785005082801,0.7824540598280569,mobile,21
8,328.03756031076813,648.2096973204374,110.32568083443807,106.86751845515467,648,328,0.09761757305921212,0.0891830429839696,1.6818354835972078,8,51.796016535692225,0,0.13222256133448326,21,0.8527987828926268,0.17702030891958942,0.999990872756903,mobile,21
9,328.652636267009,648.1621961684115,85.2386892156179,108.17343084454161,648,329,0.14531936699612405,0.11332710815554964,1.7060756316189067,13,54.07723404583113,0,0.18428443197148758,21,0.61690744150916,0.22681172278545267,0.9752506196676317,mobile,21
0,315.5319430945673,582.8434132094231,65.76461894372295,112.81908783567178,583,315,0.1412069672760788,0.17708785965704868,1.5508380385724148,9,39.68406826266467,0,0.22649396823143472,22,,,,mobile,22
1,314.71731477620756,583.0278852387037,67.00374295670169,114.02147612590265,583,315,0.1452672770146608,0.14725607695989873,1.3519293154497916,9,44.583659937376524,0,0.20685002773234965,22,0.8352539893113152,0.30673514897725035,0.9754609700566657,mobile,22
2,314.58908176813117,583.0181520054,64.7981733992309,108.90335521953594,583,314,0.14747464232934493,0.14302387683742676,1.606900919269376,5,31.66417940534704,0,0.20543758048559577,22,0.12860186698047588,0.29153307436489856,0.09271135085919768,mobile,22
3,314.5214709550156,584.0911970291905,65.82202411263441,108.94157733954788,584,314,0.1419367698245995,0.14304222054075852,1.4203075703843204,6,26.839461002842313,0,0.2015120926532012,22,1.0751729373137096,0.2877702607311047,0.9990693888938684,mobile,22
4,314.7646152014887,584.0674185662853,46.372989077938584,110.03238649657541,584,315,0.20545469221126667,0.190751718705229,1.3035378575796162,4,28.39726341768192,0,0.2803530787072351,22,0.24430419540217974,0.3452607307906555,0.2214672114165821,mobile,22
0,316.25099355834817,424.5752789761608,144.06163802823144,117.09299405872873,424,316,0.0772345227566456,0.0735600225969856,1.5508220477091348,8,72.11268266413057,0,0.10665949760764785,24,,,,mobile,24
1,317.26071163475314,424.1766607009552,228.11033027095377,117.34159151148333,424,317,0.050778187669185786,0.05067146806234088,1.4057025177367268,4,83.63243042103811,0,0.07173577920786728,24,1.0855538324499734,0.128538984158409,0.9999999999999997,mobile,24
2,316.6989174858676,423.93879572651167,207.18826168924983,118.18781073982035,424,317,0.05501894676899918,0.05391118344223861,1.4030520559807031,4,76.42686247252877,0,0.07702921655912559,24,0.6100757426656703,0.10525930943281242,0.9999999492528676,mobile,24
3,316.79768931322343,424.5860501980821,182.8612129345463,120.92960205005323,424,317,0.06585945969549806,0.06364939447287477,1.5816497167068388,8,156.90319224704362,0,0.09158992219751337,24,0.6547474511955867,0.11967545300461252,0.9999996835371031,mobile,24
4,317.3018823201275,425.84235883465806,229.96160960681848,123.08788511231752,426,317,0.055306422794192185,0.05052366765637493,1.5521372349696871,6,179.12789504304848,0,0.0749095547693468,24,1.3537067550050619,0.11832225168533736,1.0,mobile,24
5,317.2135201111006,427.6791317961172,196.1586537673751,123.61728890318507,428,317,0.059291838064583983,0.05785030875412272,1.549067071847122,9,164.81072483995865,0,0.08283827789146862,24,1.8388971673074783,0.11168536913922945,1.0,mobile,24
6,317.27639966134865,426.5359400077317,225.41614131824642,126.90312500909377,427,317,0.05401991851145069,0.053107163541676106,1.2681647553941842,6,213.8024657276081,0,0.07575303568455923,24,1.1449197801031252,0.11225285163170814,1.0,mobile,24
7,317.8402155201021,426.95101222674106,237.12060211269156,125.23433354462965,427,318,0.05088498174058271,0.05006572851874766,1.2793953955949375,4,153.47133351328912,0,0.07138528236865341,24,0.7001237530431612,0.10408833245987988,0.9999999998501212,mobile,24
8,316.7277463656936,426.7504206818692,254.68429861764957,127.90517095943383,427,317,0.047558502417661394,0.048019339809322305,1.2329234105816667,4,194.37755059071588,0,0.0675845259503525,24,1.1304090354312095,0.09830323843488703,1.0,mobile,24
9,316.4548694490852,425.6655509345077,165.19115382023682,125.30036507567661,426,316,0.07773823279578401,0.0692741699395306,1.4580503649571488,11,197.3602158217714,0,0.10412561384703801,24,1.1186617810392396,0.12413626225626558,1.0,mobile,24
10,314.7758405907573,427.1255824431114,90.51487151094601,117.99230859804823,427,315,0.11321546197433652,0.1138997217312822,1.4880992585630588,5,61.51638247578611,0,0.1605954153782914,24,2.2250460474366776,0.19139757286744372,1.0,mobile,24
11,314.451498996925,428.1743126851414,101.76311776089504,111.07153278640163,428,314,0.09919157238423552,0.0953084511886384,1.7339977267818532,4,29.540437775394565,0,0.13755969213412084,24,1.0977397642601587,0.211455802333632,0.9999985943702329,mobile,24
12,313.1162561536547,429.30132249918387,155.67782909223382,111.1026526650205,429,313,0.06655754868017051,0.06862289413538049,1.4618129902370327,3,23.86779821614678,0,0.0955981636111746,24,1.7472906373733608,0.16751620156230565,1.0,mobile,24
13,310.8678565922224,430.1987331332026,212.1029199889079,112.23694531774632,430,311,0.053626724355243516,0.051745215073142475,1.3501922764866325,5,36.871760600126706,0,0.07452108995471711,24,2.4208772033911674,0.12121221775822744,1.0,mobile,24
14,310.64500751665605,430.69308769702735,224.98585202317147,110.62626139653041,431,311,0.05029847674935876,0.04980642681716782,1.3654246239699597,4,30.569299617341198,0,0.07078571123891939,24,0.5422620632638058,0.10278136875737118,0.9999990969153287,mobile,24
15,311.5260580398498,430.1233789727486,259.0336297571881,110.3853837972908,430,312,0.0448735862206946,0.044407375085005266,1.2866791546634209,4,42.17175968104636,0,0.06313203388333422,24,1.0491987680793722,0.09484867219864566,1.0,mobile,24
16,311.0548424394017,430.09928224418763,237.696312050668,111.01776031927358,430,311,0.04823726457638538,0.04755511136375603,1.304867009568866,3,29.46868729846451,0,0.06773715605656501,24,0.47183131989408494,0.0925957667114318,0.999997699968863,mobile,24
17,310.10413148057904,430.74614048659026,210.5757330684367,109.31808416872363,431,310,0.052554657414483695,0.05226366215210125,1.404219004073291,3,25.615314206213355,0,0.07411803017824156,24,1.1499030015569496,0.10040819044348011,1.0,mobile,24
18,310.1192262260084,430.9735943872128,270.94922223430535,111.4650021124865,431,310,0.043221401453575004,0.04303506784151745,1.2679035210224998,3,33.2120913873861,0,0.06099267667298349,24,0.22795422401874713,0.09598744191423081,0.9403891606271071,mobile,24
19,309.9767269393896,430.24798856329147,257.4401706484374,110.33606908942862,430,310,0.04492553052075607,0.044753816365992044,1.269624094573617,4,26.341392754988906,0,0.06341299056102245,24,0.7394659278123827,0.08798473719701291,0.9999999999999996,mobile,24
0,318.29500437104855,539.4129950438414,105.64616157608597,106.56351691223293,539,318,0.09683660638797664,0.08904075487617101,1.4498228415431638,5,24.765976631964442,0,0.13155069123975854,25,,,,mobile,25
1,318.0908838619752,538.6784925454932,99.23832210889466,105.74404211645728,539,318,0.09738943429208094,0.09785052297570947,1.454620661532782,4,21.359843894987165,0,0.13805588273721406,25,0.7623379187106685,0.19069612246715895,0.999661381198769,mobile,25
2,317.8496580081801,538.5336827593503,94.14372794161746,106.64824914293888,539,318,0.1014397620199501,0.10385734612754473,1.4378496729632375,4,20.505985657550557,0,0.14517704248027902,25,0.28135349065178034,0.20033921338987068,0.6269897375132951,mobile,25
3,318.6997880702794,538.6274663247768,85.52084526054773,109.63716681046346,539,319,0.10989450161573625,0.11808597984955944,1.492833813859139,4,38.07516638407759,0,0.16131057039884775,25,0.8552873666955968,0.21701952397358712,0.9995760878229639,mobile,25
4,319.6424709550312,539.1246295311341,57.78473669840028,110.29253735623132,539,320,0.16828122137632948,0.17265501993335972,1.4936068872335713,4,68.77576432220354,0,0.24109816543494902,25,1.0657496305227603,0.29008520386000325,0.9988277631636004,mobile,25
5,319.490917863397,538.958184058418,56.52449212279033,106.02616041277521,538,319,0.15799613428171716,0.16948748502821914,1.7343055474586921,5,29.617095138909757,0,0.23170840733378062,25,0.22510538636727015,0.33439065687494207,0.20274940587971002,mobile,25
6,319.4809292979318,539.4843832196932,57.51260807733037,109.33173772127921,539,319,0.1591178629648713,0.16649182408967042,1.6045721410665854,5,37.697011772190606,0,0.23029985193919106,25,0.5262939566123834,0.32669069137698203,0.7268234775574546,mobile,25
7,319.5860814576454,539.5924545278461,76.10867578620723,109.89030170883929,540,319,0.12674099050652868,0.12414799163959389,1.3568743463691055,4,34.283305741343234,0,0.1774147753224648,25,0.15078588905568543,0.2907129586137054,0.12585804253290933,mobile,25
8,320.87249914416526,539.1756397664308,41.926937518404,114.68144908646237,539,321,0.21907072621115473,0.22845390234431878,1.4405319590546604,6,106.44276842706968,0,0.31651724847001667,25,1.3522592242336218,0.3628486889624254,0.9990360440836732,mobile,25
9,319.85795167425084,538.4801591632935,50.02848093127754,109.44109761997782,538,320,0.17726283219844913,0.19008633560398436,1.49336492355948,6,74.35876141652528,0,0.2599133060510102,25,1.2300405839036241,0.40955841493173645,0.98900161257213,mobile,25
10,320.1742072974064,538.1526393587288,89.95743243886005,110.88149840047687,538,320,0.11171554677854198,0.10946466862381088,1.2487231076673382,4,62.33313657751444,0,0.15640612861697373,25,0.45528764705355546,0.3033443649242811,0.675782584697465,mobile,25
11,321.47679453113614,538.4168493524795,102.36068913279738,113.47370675680204,538,322,0.09425013312290513,0.10211989063897932,1.2616409194464702,5,99.18047802278019,0,0.13896603778550512,25,1.3291126446894805,0.20922341342868814,0.9999999982745242,mobile,25
12,321.33379698603864,538.5946666336941,115.19918891656519,111.21066650566571,539,321,0.08678283658576093,0.08959470444855205,1.3102425794849835,5,65.32063801016487,0,0.12473360329556057,25,0.22818256594769543,0.18673519070838446,0.5260202665830926,mobile,25
13,321.3907021448322,539.856533836211,82.92044075633017,115.79646076888963,540,321,0.12038281511919179,0.11640009901201537,1.2027085237535031,5,122.25747804385898,0,0.16745448702865054,25,1.2631496482543687,0.20880487785758928,0.9999999886922467,mobile,25
0,320.939294960085,378.29674737931646,109.52742924996004,116.91937561502988,378,321,0.09253473096894906,0.0934090503352337,1.3121231513142835,5,37.81733775814688,0,0.1314835621666298,28,,,,mobile,28
1,320.6086630102005,378.8355688700307,101.32718633183677,117.60429108221626,379,320,0.09894637368977964,0.10052895796504797,1.3042147689264965,6,53.70614378926078,0,0.1410547987694708,28,0.6321756758528488,0.19283252675812218,0.9953637207233605,mobile,28
2,320.14158404441525,379.0772540358791,138.48600995112582,122.97098150238665,379,320,0.08193052932575069,0.07529031046977112,1.1133189841618936,6,84.27194632111963,0,0.11127103165798465,28,0.5259034889313274,0.1796599530839528,0.9862166887797553,mobile,28
3,320.6766033085674,379.6092474106524,82.56141337291247,115.72541691422963,378,320,0.15513691558399262,0.10812872588346364,2.0057738101364597,17,112.914851079081,0,0.18910125313729698,28,0.7544949064219092,0.21940949483631808,0.9972946086821379,mobile,28
4,321.71737374426124,378.0849035868467,90.20372150700496,121.52357693713806,378,322,0.11364334810699797,0.11002594428453447,1.1046888737841272,4,81.39756092423653,0,0.15817875642661944,28,1.8457592456734566,0.2465356017348567,0.9999999999993263,mobile,28
0,345.43106512567834,621.4593862094939,132.66992137676843,113.0979324909716,622,345,0.0768924318851112,0.07925207245771015,1.5669370746996958,6,67.92802517685706,0,0.11042344438591202,30,,,,mobile,30
1,345.68500887330197,622.0268542617739,183.3889661387774,113.41497180138705,622,346,0.05745386089580154,0.06303700873260419,1.4445277802320486,5,67.47522513900309,0,0.08529132782287148,30,0.6216972070997084,0.13952758749378968,0.9999511503482947,mobile,30
2,345.28560925802674,621.9235507484188,174.8119638987006,109.1909780931894,622,345,0.059803424900736,0.06442093355092067,1.6475638025978836,8,76.78514748287775,0,0.0879005478335039,30,0.4125429293461464,0.12247904682523716,0.9965612018028698,mobile,30
3,346.601185403234,621.5379069860691,117.37575279621282,106.42538675946808,622,346,0.08195015435370866,0.09510155931702066,2.099032244937456,8,106.32490669285832,0,0.1255393738359622,30,1.370934610139276,0.15325351771674142,1.0,mobile,30
4,345.5263046141505,622.99643599692,80.14555644232404,116.96949087706446,623,345,0.14029729485297013,0.17544802143076255,1.427381293780172,26,191.09462543172407,0,0.2246449179639516,30,1.8118155497275859,0.2573431047262701,0.9999999999827651,mobile,30
5,344.0332820951382,623.6412156158443,105.02943739218551,114.75254615295538,624,344,0.09180111357410033,0.09879242565540619,1.1348635227612276,6,209.34542722619602,0,0.1348606236835787,30,1.6263016323111783,0.2620166540267133,0.9999999956910771,mobile,30
0,323.9677949486456,446.32802543107323,146.05890845096627,116.29339317491618,446,324,0.07197862872341246,0.07376889537158537,1.283384971969144,5,56.63601821710015,0,0.10306683713613593,33,,,,mobile,33
1,323.79203876158806,445.91887526721587,100.22278179808241,113.49246365377152,446,324,0.1016198331153385,0.09740545453334411,1.5011285055610974,3,35.76438188098845,0,0.14076367803960158,33,0.4453022500207051,0.17446256324060866,0.9615128728485396,mobile,33
2,324.51915723435707,445.08875326626406,124.51040064129802,115.15390315532893,445,324,0.08367092264674461,0.08264248505069394,1.3863732431598312,5,48.82739075719442,0,0.11760358681567366,33,1.1035414853580081,0.18342577977794808,0.9999999861894542,mobile,33
3,325.41265803708256,445.36761157200846,97.65735603645223,116.42676002009703,445,325,0.10620324471269856,0.09951945244553753,1.4351221117670105,4,47.606093240641655,0,0.14554466875349623,33,0.936005149106426,0.18711989267439375,0.9999963135352161,mobile,33
4,325.5680544392451,446.6888223648267,83.91900120580505,113.41167672420752,447,326,0.13214469291902228,0.11329061831342013,1.653155973966944,9,47.720238488318564,0,0.17406028859133765,33,1.3303180074194603,0.2268925619474219,0.9999999657163362,mobile,33
5,325.4395269791155,447.71191976130365,80.35809545138339,114.61947554468104,448,325,0.12924682640839585,0.12009076835000812,1.3954801300058999,5,34.94691844931173,0,0.17642713731038467,33,1.0311389773862978,0.24783768648863125,0.9998257557912924,mobile,33
6,325.4232534912541,448.7521324755903,47.92813805318999,110.80665641731287,449,325,0.20994716513574338,0.1846053076715319,1.7053097129161532,5,30.291701618558026,0,0.2795656126368836,33,1.040340000851073,0.33058049934709305,0.9929295748858218,mobile,33
7,325.9396622557473,448.9709870028771,29.31064555393652,109.89469518167112,450,326,0.3688632829228834,0.32106201368252707,2.067658909854881,10,22.817026789666336,0,0.4890203861993141,33,0.5608701419752142,0.5632919934523856,0.39086160197343556,mobile,33
0,324.15453673652786,563.1514243529044,61.15839504662338,105.71171829909495,563,324,0.15442044018044862,0.14762593093990148,1.3024800265049197,3,20.339944085771577,0,0.21363306820667083,34,,,,mobile,34
1,324.55959837911684,563.5065192270628,62.75178487785486,104.69800451960738,564,325,0.1458592324474547,0.14702490511772195,1.3012268279734043,5,18.111547637444104,0,0.2071020000266433,34,0.5386717961341639,0.29754046152822955,0.8057873782871289,mobile,34
2,324.19991336061105,563.3934814312894,60.56848436166702,106.24449134325805,563,324,0.1463332378665297,0.1624100943661491,1.33521832459347,5,17.6470195051253,0,0.21861028168072016,34,0.37702898537222834,0.3011340128108407,0.5433281762866533,mobile,34
3,324.6171662061241,563.3065495180887,52.99650198987923,105.33803402731807,563,325,0.17774508622493326,0.16333304820385589,1.3984703641085299,5,16.243069725779982,0,0.24139386966671725,34,0.42621249937266675,0.32567077788649673,0.5753018453731491,mobile,34
4,323.98836533896304,563.2870599919819,68.69182838618437,105.28484242815225,563,324,0.13812499512555867,0.1319577148144735,1.2361719739834915,4,19.177873395273803,0,0.19102709958928216,34,0.6291028311575185,0.307834944556601,0.8760932177883598,mobile,34
5,323.06249949583434,563.524665730111,60.27386742043754,109.12381007938107,563,323,0.16141995592358954,0.1489884114830618,1.2225445105328616,4,29.846500921311126,0,0.21966781495389745,34,0.9558682159504402,0.291110463061899,0.9954415161425202,mobile,34
6,323.0261480433891,562.914965635721,66.28952311416653,107.11654326930294,563,323,0.1354560070060423,0.14924557584728187,1.3274413239700193,3,16.011310695683918,0,0.20155041985569702,34,0.6107828036167939,0.29812165414579916,0.8773879482783671,mobile,34
7,322.2982699616205,563.1538494648615,77.97614421607513,108.86926639078267,563,322,0.12695074247435456,0.12106114236899732,1.2920086057110993,4,21.060724281890003,0,0.17542032723283962,34,0.7660757049691448,0.2671981716825253,0.9835929393041455,mobile,34
8,322.6189223686591,563.5284812520013,73.35038993859173,106.11949964281523,564,323,0.12247466416248262,0.13337172937364764,1.5037969439199916,5,23.310919124203,0,0.1810747402533838,34,0.49311960220128476,0.25211178624631364,0.852345804611625,mobile,34
9,322.39232759301177,562.9545072665323,57.26769498143222,105.69262589298633,563,323,0.1695446502969206,0.15403762550488317,1.7947743132374991,8,24.07854591586563,0,0.22906981144508703,34,0.6170829185334342,0.2919949315884064,0.8928034307816666,mobile,34
10,321.815373410439,562.6939963821203,81.0386578300503,108.49213769815505,563,322,0.11608280872180869,0.11865447347140383,1.3634362277306515,4,27.226156681207875,0,0.16599428470739616,34,0.6330419019980822,0.28289058144626844,0.9182255346806883,mobile,34
11,321.60710688637755,562.8805200272459,87.30728552651354,107.54086541855382,563,322,0.10585225336358335,0.11353045288652154,1.440221910662639,4,26.561316050701365,0,0.15522198064310005,34,0.2795818578441357,0.2272618882045272,0.5307967354403982,mobile,34
